Filename,Output,CC1,PR1,LR1,AR1,LM1,CC2,PR2,LR2,AR2,LM2
ds2.csv,out2_0sec,0,3,2,3,0,2.0,0.0,2.0,0.0,0
ds2.csv,out1_2sec_shift,0,3,2,0,0,2.0,6.0,2.0,1.0,0
ds2.csv,out1_2sec_shift_noise,0,3,2,0,0,2.0,6.0,2.0,2.0,0
ds2.csv,out1_2sec_shift_filt,0,3,2,3,0,2.0,6.0,2.0,2.0,0
ds2.csv,out1_2sec_shift_noise_filt,0,3,2,3,0,2.0,1.0,2.0,2.0,0
ds2.csv,out1_4sec_shift,0,3,2,0,0,2.0,6.0,2.0,3.0,0
ds2.csv,out1_4sec_shift_noise,0,3,2,0,0,2.0,6.0,2.0,3.0,0
ds2.csv,out1_4sec_shift_filt,0,3,2,0,0,2.0,6.0,2.0,7.0,0
ds2.csv,out1_4sec_shift_noise_filt,0,3,2,0,0,2.0,6.0,2.0,7.0,0
ds2.csv,out1_6sec_shift,0,3,2,0,0,2.0,6.0,2.0,3.0,0
ds2.csv,out1_6sec_shift_noise,0,3,2,0,0,2.0,6.0,2.0,3.0,0
ds2.csv,out1_6sec_shift_filt,0,3,2,0,0,2.0,6.0,2.0,4.0,0
ds2.csv,out1_6sec_shift_noise_filt,0,3,2,0,0,2.0,6.0,2.0,4.0,0
ds2.csv,out1_8sec_shift,0,3,2,1,0,2.0,6.0,2.0,2.0,0
ds2.csv,out1_8sec_shift_noise,0,3,2,1,0,2.0,6.0,2.0,7.0,0
ds2.csv,out1_8sec_shift_filt,0,3,2,1,0,2.0,6.0,2.0,1.0,0
ds2.csv,out1_8sec_shift_noise_filt,0,3,2,1,0,2.0,6.0,2.0,1.0,0
ds2.csv,out1_10sec_shift,0,3,2,3,0,2.0,6.0,2.0,3.0,0
ds2.csv,out1_10sec_shift_noise,0,3,2,3,0,2.0,6.0,2.0,3.0,0
ds2.csv,out1_10sec_shift_filt,0,3,2,3,0,2.0,6.0,2.0,4.0,0
ds2.csv,out1_10sec_shift_noise_filt,0,3,2,3,0,2.0,6.0,2.0,2.0,0
ds2.csv,out2_2sec_shift,0,3,3,3,0,2.0,6.0,2.0,1.0,0
ds2.csv,out2_2sec_shift_noise,0,3,3,3,0,2.0,6.0,2.0,1.0,0
ds2.csv,out2_2sec_shift_filt,0,3,2,0,0,2.0,6.0,2.0,7.0,0
ds2.csv,out2_2sec_shift_noise_filt,0,3,2,2,0,2.0,6.0,2.0,4.0,0
ds2.csv,out2_4sec_shift,0,3,2,3,0,2.0,1.0,1.0,2.0,0
ds2.csv,out2_4sec_shift_noise,0,3,2,3,0,2.0,1.0,1.0,2.0,0
ds2.csv,out2_4sec_shift_filt,0,3,2,3,0,2.0,1.0,1.0,7.0,0
ds2.csv,out2_4sec_shift_noise_filt,0,3,2,3,0,2.0,1.0,1.0,7.0,0
ds2.csv,out2_6sec_shift,0,3,2,0,0,2.0,6.0,1.0,3.0,0
ds2.csv,out2_6sec_shift_noise,0,3,2,2,0,2.0,6.0,1.0,3.0,0
ds2.csv,out2_6sec_shift_filt,0,3,2,2,0,2.0,6.0,1.0,6.0,0
ds2.csv,out2_6sec_shift_noise_filt,0,3,2,2,0,2.0,6.0,1.0,6.0,0
ds2.csv,out2_8sec_shift,0,3,2,0,0,2.0,6.0,1.0,0.0,0
ds2.csv,out2_8sec_shift_noise,0,3,2,1,0,2.0,6.0,1.0,6.0,0
ds2.csv,out2_8sec_shift_filt,0,3,2,1,0,2.0,6.0,1.0,3.0,0
ds2.csv,out2_8sec_shift_noise_filt,0,3,2,1,0,2.0,6.0,1.0,3.0,0
ds2.csv,out2_10sec_shift,0,3,2,3,0,2.0,6.0,1.0,3.0,0
ds2.csv,out2_10sec_shift_noise,0,3,2,1,0,2.0,6.0,1.0,3.0,0
ds2.csv,out2_10sec_shift_filt,0,3,2,3,0,2.0,6.0,1.0,0.0,0
ds2.csv,out2_10sec_shift_noise_filt,0,3,2,3,0,2.0,10.0,10.0,0.0,0
ds3.csv,out1_0sec,0,3,2,1,0,0.0,2.0,0.0,0.0,0
ds3.csv,out2_0sec,0,3,2,3,0,0.0,0.0,1.0,0.0,0
ds3.csv,out1_2sec_shift,0,3,2,0,0,2.0,6.0,1.0,2.0,0
ds3.csv,out1_2sec_shift_noise,0,3,2,0,0,2.0,6.0,1.0,2.0,0
ds3.csv,out1_2sec_shift_filt,0,3,3,0,0,5.0,6.0,1.0,0.0,0
ds3.csv,out1_2sec_shift_noise_filt,0,3,3,3,0,5.0,6.0,1.0,0.0,0
ds3.csv,out1_4sec_shift,0,3,3,1,0,5.0,6.0,1.0,0.0,0
ds3.csv,out1_4sec_shift_noise,0,3,3,1,0,5.0,6.0,1.0,0.0,0
ds3.csv,out1_4sec_shift_filt,0,3,3,1,0,4.0,6.0,1.0,0.0,0
ds3.csv,out1_4sec_shift_noise_filt,0,3,3,1,0,4.0,6.0,1.0,0.0,0
ds3.csv,out1_6sec_shift,0,3,2,1,0,4.0,6.0,1.0,7.0,0
ds3.csv,out1_6sec_shift_noise,0,3,2,1,0,4.0,6.0,1.0,7.0,0
ds3.csv,out1_6sec_shift_filt,0,3,2,0,0,4.0,6.0,1.0,3.0,0
ds3.csv,out1_6sec_shift_noise_filt,0,3,2,3,0,4.0,6.0,1.0,3.0,0
ds3.csv,out1_8sec_shift,0,3,2,0,0,4.0,6.0,1.0,0.0,0
ds3.csv,out1_8sec_shift_noise,0,3,2,0,0,4.0,6.0,1.0,0.0,0
ds3.csv,out1_8sec_shift_filt,0,3,2,2,0,4.0,6.0,1.0,3.0,0
ds3.csv,out1_8sec_shift_noise_filt,0,3,2,1,0,4.0,6.0,1.0,3.0,0
ds3.csv,out1_10sec_shift,0,3,2,1,0,4.0,6.0,1.0,2.0,0
ds3.csv,out1_10sec_shift_noise,0,3,2,1,0,4.0,6.0,1.0,2.0,0
ds3.csv,out1_10sec_shift_filt,0,3,2,3,0,4.0,6.0,1.0,3.0,0
ds3.csv,out1_10sec_shift_noise_filt,0,3,2,3,0,4.0,6.0,1.0,3.0,0
ds3.csv,out2_2sec_shift,0,3,2,0,0,4.0,6.0,1.0,1.0,0
ds3.csv,out2_2sec_shift_noise,0,3,2,3,0,4.0,6.0,1.0,1.0,0
ds3.csv,out2_2sec_shift_filt,0,3,2,2,0,1.0,6.0,1.0,6.0,0
ds3.csv,out2_2sec_shift_noise_filt,0,3,2,0,0,2.0,4.0,0.0,5.0,0
ds3.csv,out2_4sec_shift,0,3,2,1,0,1.0,6.0,1.0,6.0,0
ds3.csv,out2_4sec_shift_noise,0,3,2,1,0,3.0,6.0,0.0,6.0,0
ds3.csv,out2_4sec_shift_filt,0,3,2,3,0,3.0,6.0,0.0,5.0,0
ds3.csv,out2_4sec_shift_noise_filt,0,3,2,3,0,7.0,6.0,0.0,3.0,0
ds3.csv,out2_6sec_shift,0,3,3,1,0,1.0,6.0,0.0,3.0,0
ds3.csv,out2_6sec_shift_noise,0,3,3,1,0,2.0,4.0,1.0,5.0,0
ds3.csv,out2_6sec_shift_filt,0,3,2,1,0,1.0,6.0,0.0,2.0,0
ds3.csv,out2_6sec_shift_noise_filt,0,3,2,0,0,3.0,6.0,1.0,1.0,0
ds3.csv,out2_8sec_shift,0,3,3,1,0,1.0,6.0,0.0,7.0,0
ds3.csv,out2_8sec_shift_noise,0,3,3,1,0,3.0,4.0,1.0,3.0,0
ds3.csv,out2_8sec_shift_filt,0,3,3,1,0,1.0,6.0,1.0,6.0,0
ds3.csv,out2_8sec_shift_noise_filt,0,3,2,1,0,3.0,6.0,0.0,6.0,0
ds3.csv,out2_10sec_shift,0,3,2,3,0,1.0,6.0,1.0,3.0,0
ds3.csv,out2_10sec_shift_noise,0,3,2,3,0,10.0,4.0,10.0,10.0,0
ds3.csv,out2_10sec_shift_filt,0,3,3,2,0,10.0,10.0,1.0,10.0,0
ds3.csv,out2_10sec_shift_noise_filt,0,3,3,2,0,7.0,6.0,1.0,6.0,0
ds4.csv,out1_0sec,7,6,4,7,0,1.0,0.0,1.0,5.0,0
ds4.csv,out2_0sec,3,6,4,2,0,3.0,3.0,0.0,4.0,0
ds4.csv,out3_0sec,3,6,2,7,0,0.0,0.0,0.0,0.0,0
ds4.csv,out4_0sec,3,1,1,1,0,0.0,0.0,0.0,0.0,0
ds4.csv,out5_0sec,5,6,4,1,0,0.0,0.0,0.0,0.0,0
ds4.csv,out6_0sec,1,6,1,3,0,0.0,0.0,0.0,0.0,0
ds4.csv,out7_0sec,6,6,3,7,0,0.0,0.0,0.0,0.0,0
ds4.csv,out8_0sec,5,6,1,5,0,0.0,0.0,0.0,0.0,0
ds4.csv,out1_2sec_shift,7,6,4,3,0,2.0,2.0,3.0,2.0,0
ds4.csv,out1_2sec_shift_noise,7,6,4,3,0,2.0,6.0,3.0,2.0,0
ds4.csv,out1_2sec_shift_filt,7,6,4,3,0,2.0,6.0,3.0,2.0,0
ds4.csv,out1_2sec_shift_noise_filt,7,6,4,3,0,2.0,6.0,3.0,2.0,0
ds4.csv,out1_4sec_shift,7,6,4,0,0,4.0,6.0,3.0,4.0,0
ds4.csv,out1_4sec_shift_noise,7,6,4,0,0,6.0,6.0,3.0,0.0,0
ds4.csv,out1_4sec_shift_filt,7,6,4,4,0,6.0,6.0,3.0,3.0,0
ds4.csv,out1_4sec_shift_noise_filt,7,6,4,4,0,6.0,6.0,3.0,3.0,0
ds4.csv,out1_6sec_shift,7,6,4,1,0,6.0,6.0,3.0,1.0,0
ds4.csv,out1_6sec_shift_noise,7,6,4,1,0,6.0,6.0,3.0,1.0,0
ds4.csv,out1_6sec_shift_filt,7,6,4,7,0,6.0,6.0,3.0,0.0,0
ds4.csv,out1_6sec_shift_noise_filt,7,6,4,7,0,6.0,6.0,3.0,0.0,0
ds4.csv,out1_8sec_shift,7,6,4,3,0,6.0,6.0,3.0,6.0,0
ds4.csv,out1_8sec_shift_noise,7,6,4,3,0,6.0,6.0,3.0,6.0,0
ds4.csv,out1_8sec_shift_filt,7,6,4,4,0,5.0,6.0,1.0,6.0,0
ds4.csv,out1_8sec_shift_noise_filt,7,6,4,4,0,5.0,6.0,1.0,6.0,0
ds4.csv,out1_10sec_shift,7,6,3,2,0,5.0,6.0,1.0,6.0,0
ds4.csv,out1_10sec_shift_noise,7,6,3,2,0,5.0,6.0,1.0,5.0,0
ds4.csv,out1_10sec_shift_filt,7,6,3,3,0,5.0,6.0,1.0,1.0,0
ds4.csv,out1_10sec_shift_noise_filt,7,6,3,3,0,5.0,6.0,1.0,1.0,0
ds4.csv,out2_2sec_shift,2,6,4,3,0,5.0,6.0,1.0,1.0,0
ds4.csv,out2_2sec_shift_noise,2,6,4,3,0,5.0,6.0,1.0,1.0,0
ds4.csv,out2_2sec_shift_filt,2,6,4,7,0,5.0,6.0,0.0,4.0,0
ds4.csv,out2_2sec_shift_noise_filt,2,6,4,4,0,5.0,6.0,0.0,4.0,0
ds4.csv,out2_4sec_shift,2,6,4,2,0,5.0,6.0,0.0,4.0,0
ds4.csv,out2_4sec_shift_noise,2,6,4,2,0,5.0,6.0,0.0,4.0,0
ds4.csv,out2_4sec_shift_filt,2,6,4,1,0,5.0,6.0,0.0,5.0,0
ds4.csv,out2_4sec_shift_noise_filt,2,6,4,1,0,5.0,6.0,0.0,5.0,0
ds4.csv,out2_6sec_shift,2,6,2,7,0,5.0,6.0,0.0,1.0,0
ds4.csv,out2_6sec_shift_noise,2,6,2,7,0,5.0,6.0,0.0,1.0,0
ds4.csv,out2_6sec_shift_filt,2,6,2,1,0,5.0,6.0,1.0,6.0,0
ds4.csv,out2_6sec_shift_noise_filt,2,6,2,1,0,5.0,6.0,1.0,4.0,0
ds4.csv,out2_8sec_shift,2,6,2,3,0,5.0,6.0,1.0,6.0,0
ds4.csv,out2_8sec_shift_noise,2,6,2,3,0,5.0,6.0,1.0,6.0,0
ds4.csv,out2_8sec_shift_filt,2,6,2,5,0,6.0,6.0,1.0,4.0,0
ds4.csv,out2_8sec_shift_noise_filt,2,6,2,5,0,1.0,6.0,2.0,0.0,0
ds4.csv,out2_10sec_shift,2,6,2,1,0,1.0,6.0,2.0,0.0,0
ds4.csv,out2_10sec_shift_noise,2,6,2,7,0,6.0,6.0,3.0,2.0,0
ds4.csv,out2_10sec_shift_filt,2,6,2,2,0,4.0,6.0,3.0,1.0,0
ds4.csv,out2_10sec_shift_noise_filt,2,6,2,2,0,3.0,1.0,4.0,0.0,0
ds4.csv,out3_2sec_shift,2,6,2,3,0,3.0,6.0,2.0,7.0,0
ds4.csv,out3_2sec_shift_noise,2,6,2,3,0,4.0,6.0,2.0,4.0,0
ds4.csv,out3_2sec_shift_filt,2,6,2,7,0,6.0,6.0,1.0,2.0,0
ds4.csv,out3_2sec_shift_noise_filt,2,6,2,7,0,6.0,6.0,1.0,2.0,0
ds4.csv,out3_4sec_shift,2,6,2,3,0,6.0,6.0,1.0,4.0,0
ds4.csv,out3_4sec_shift_noise,2,6,2,3,0,6.0,6.0,1.0,4.0,0
ds4.csv,out3_4sec_shift_filt,2,6,2,4,0,6.0,6.0,1.0,0.0,0
ds4.csv,out3_4sec_shift_noise_filt,2,6,2,4,0,6.0,6.0,1.0,0.0,0
ds4.csv,out3_6sec_shift,2,6,2,2,0,6.0,6.0,1.0,1.0,0
ds4.csv,out3_6sec_shift_noise,2,6,2,7,0,6.0,6.0,1.0,1.0,0
ds4.csv,out3_6sec_shift_filt,2,6,2,1,0,6.0,6.0,1.0,7.0,0
ds4.csv,out3_6sec_shift_noise_filt,2,6,2,1,0,6.0,6.0,1.0,7.0,0
ds4.csv,out3_8sec_shift,2,6,2,3,0,6.0,6.0,1.0,0.0,0
ds4.csv,out3_8sec_shift_noise,2,6,2,3,0,6.0,6.0,1.0,0.0,0
ds4.csv,out3_8sec_shift_filt,2,6,2,4,0,6.0,6.0,1.0,2.0,0
ds4.csv,out3_8sec_shift_noise_filt,2,6,2,2,0,6.0,6.0,1.0,2.0,0
ds4.csv,out3_10sec_shift,2,6,2,1,0,6.0,6.0,1.0,0.0,0
ds4.csv,out3_10sec_shift_noise,2,6,2,1,0,6.0,6.0,1.0,0.0,0
ds4.csv,out3_10sec_shift_filt,2,6,2,7,0,6.0,6.0,1.0,0.0,0
ds4.csv,out3_10sec_shift_noise_filt,2,6,2,4,0,6.0,6.0,1.0,0.0,0
ds4.csv,out4_2sec_shift,2,1,1,2,0,6.0,6.0,1.0,1.0,0
ds4.csv,out4_2sec_shift_noise,2,1,1,2,0,6.0,6.0,1.0,1.0,0
ds4.csv,out4_2sec_shift_filt,2,1,1,7,0,1.0,6.0,2.0,3.0,0
ds4.csv,out4_2sec_shift_noise_filt,2,1,1,7,0,1.0,6.0,2.0,3.0,0
ds4.csv,out4_4sec_shift,2,6,1,3,0,1.0,6.0,2.0,1.0,0
ds4.csv,out4_4sec_shift_noise,2,6,1,3,0,1.0,6.0,2.0,1.0,0
ds4.csv,out4_4sec_shift_filt,2,6,1,6,0,1.0,6.0,2.0,5.0,0
ds4.csv,out4_4sec_shift_noise_filt,2,6,1,6,0,1.0,6.0,2.0,5.0,0
ds4.csv,out4_6sec_shift,2,6,1,0,0,1.0,6.0,2.0,1.0,0
ds4.csv,out4_6sec_shift_noise,2,6,1,6,0,1.0,6.0,2.0,0.0,0
ds4.csv,out4_6sec_shift_filt,2,6,1,3,0,1.0,6.0,2.0,1.0,0
ds4.csv,out4_6sec_shift_noise_filt,2,6,1,3,0,1.0,6.0,2.0,7.0,0
ds4.csv,out4_8sec_shift,2,6,1,3,0,1.0,6.0,2.0,0.0,0
ds4.csv,out4_8sec_shift_noise,2,6,1,3,0,1.0,6.0,2.0,2.0,0
ds4.csv,out4_8sec_shift_filt,2,6,1,0,0,1.0,6.0,2.0,7.0,0
ds4.csv,out4_8sec_shift_noise_filt,2,6,1,0,0,1.0,6.0,2.0,3.0,0
ds4.csv,out4_10sec_shift,2,6,1,0,0,1.0,6.0,2.0,1.0,0
ds4.csv,out4_10sec_shift_noise,2,6,1,7,0,1.0,6.0,2.0,2.0,0
ds4.csv,out4_10sec_shift_filt,2,6,1,2,0,1.0,6.0,2.0,3.0,0
ds4.csv,out4_10sec_shift_noise_filt,2,6,1,2,0,1.0,6.0,2.0,3.0,0
ds4.csv,out5_2sec_shift,5,6,1,0,0,1.0,6.0,2.0,3.0,0
ds4.csv,out5_2sec_shift_noise,5,6,1,0,0,1.0,6.0,2.0,3.0,0
ds4.csv,out5_2sec_shift_filt,5,6,1,0,0,1.0,6.0,2.0,2.0,0
ds4.csv,out5_2sec_shift_noise_filt,5,6,1,0,0,1.0,6.0,2.0,2.0,0
ds4.csv,out5_4sec_shift,4,6,1,0,0,1.0,6.0,2.0,1.0,0
ds4.csv,out5_4sec_shift_noise,4,6,1,0,0,1.0,6.0,2.0,0.0,0
ds4.csv,out5_4sec_shift_filt,4,6,1,7,0,1.0,6.0,2.0,2.0,0
ds4.csv,out5_4sec_shift_noise_filt,4,6,1,7,0,1.0,6.0,2.0,2.0,0
ds4.csv,out5_6sec_shift,4,6,1,3,0,1.0,6.0,2.0,3.0,0
ds4.csv,out5_6sec_shift_noise,4,6,1,3,0,1.0,6.0,2.0,1.0,0
ds4.csv,out5_6sec_shift_filt,4,6,1,0,0,1.0,6.0,2.0,0.0,0
ds4.csv,out5_6sec_shift_noise_filt,4,6,1,0,0,1.0,6.0,2.0,3.0,0
ds4.csv,out5_8sec_shift,4,6,1,3,0,1.0,6.0,2.0,7.0,0
ds4.csv,out5_8sec_shift_noise,4,6,1,3,0,1.0,6.0,2.0,7.0,0
ds4.csv,out5_8sec_shift_filt,4,6,1,2,0,1.0,6.0,2.0,7.0,0
ds4.csv,out5_8sec_shift_noise_filt,4,6,1,2,0,1.0,6.0,2.0,7.0,0
ds4.csv,out5_10sec_shift,4,6,1,3,0,1.0,6.0,2.0,7.0,0
ds4.csv,out5_10sec_shift_noise,4,6,1,3,0,1.0,6.0,2.0,7.0,0
ds4.csv,out5_10sec_shift_filt,4,6,1,1,0,1.0,6.0,2.0,7.0,0
ds4.csv,out5_10sec_shift_noise_filt,4,6,1,1,0,1.0,6.0,2.0,6.0,0
ds4.csv,out6_2sec_shift,1,6,1,6,0,1.0,6.0,2.0,3.0,0
ds4.csv,out6_2sec_shift_noise,2,4,0,5,0,1.0,6.0,2.0,3.0,0
ds4.csv,out6_2sec_shift_filt,1,6,1,6,0,6.0,6.0,3.0,2.0,0
ds4.csv,out6_2sec_shift_noise_filt,3,6,0,6,0,6.0,6.0,3.0,0.0,0
ds4.csv,out6_4sec_shift,3,6,0,5,0,6.0,6.0,3.0,6.0,0
ds4.csv,out6_4sec_shift_noise,7,6,0,3,0,6.0,6.0,3.0,6.0,0
ds4.csv,out6_4sec_shift_filt,1,6,0,3,0,7.0,6.0,3.0,7.0,0
ds4.csv,out6_4sec_shift_noise_filt,2,4,1,5,0,7.0,6.0,3.0,2.0,0
ds4.csv,out6_6sec_shift,1,6,0,2,0,3.0,6.0,3.0,0.0,0
ds4.csv,out6_6sec_shift_noise,3,6,1,1,0,3.0,6.0,3.0,1.0,0
ds4.csv,out6_6sec_shift_filt,1,6,0,7,0,3.0,6.0,3.0,7.0,0
ds4.csv,out6_6sec_shift_noise_filt,3,4,1,3,0,7.0,6.0,3.0,7.0,0
ds4.csv,out6_8sec_shift,1,6,1,6,0,3.0,6.0,3.0,6.0,0
ds4.csv,out6_8sec_shift_noise,3,6,0,6,0,3.0,6.0,3.0,6.0,0
ds4.csv,out6_8sec_shift_filt,1,6,1,3,0,3.0,6.0,3.0,0.0,0
ds4.csv,out6_8sec_shift_noise_filt,3,4,1,1,0,3.0,6.0,3.0,3.0,0
ds4.csv,out6_10sec_shift,1,6,1,5,0,3.0,6.0,3.0,7.0,0
ds4.csv,out6_10sec_shift_noise,7,6,1,6,0,3.0,6.0,3.0,7.0,0
ds4.csv,out6_10sec_shift_filt,1,6,1,5,0,3.0,6.0,3.0,2.0,0
ds4.csv,out6_10sec_shift_noise_filt,3,6,1,4,0,3.0,6.0,3.0,7.0,0
ds4.csv,out7_2sec_shift,6,6,3,0,0,3.0,6.0,3.0,6.0,0
ds4.csv,out7_2sec_shift_noise,6,6,3,0,0,3.0,6.0,3.0,6.0,0
ds4.csv,out7_2sec_shift_filt,6,6,3,0,0,3.0,6.0,2.0,3.0,0
ds4.csv,out7_2sec_shift_noise_filt,6,6,3,0,0,3.0,6.0,2.0,3.0,0
ds4.csv,out7_4sec_shift,6,6,3,0,0,3.0,6.0,2.0,4.0,0
ds4.csv,out7_4sec_shift_noise,6,6,3,0,0,3.0,6.0,2.0,4.0,0
ds4.csv,out7_4sec_shift_filt,6,6,3,7,0,3.0,6.0,2.0,6.0,0
ds4.csv,out7_4sec_shift_noise_filt,6,6,3,7,0,3.0,6.0,2.0,6.0,0
ds4.csv,out7_6sec_shift,6,6,3,7,0,3.0,6.0,2.0,7.0,0
ds4.csv,out7_6sec_shift_noise,6,6,3,7,0,3.0,6.0,2.0,7.0,0
ds4.csv,out7_6sec_shift_filt,6,6,3,0,0,3.0,6.0,2.0,7.0,0
ds4.csv,out7_6sec_shift_noise_filt,6,6,3,0,0,3.0,6.0,2.0,7.0,0
ds4.csv,out7_8sec_shift,6,6,3,3,0,3.0,6.0,2.0,1.0,0
ds4.csv,out7_8sec_shift_noise,6,6,3,3,0,3.0,6.0,2.0,1.0,0
ds4.csv,out7_8sec_shift_filt,6,6,3,1,0,3.0,6.0,3.0,2.0,0
ds4.csv,out7_8sec_shift_noise_filt,6,6,3,1,0,3.0,6.0,3.0,2.0,0
ds4.csv,out7_10sec_shift,6,6,3,0,0,3.0,6.0,3.0,4.0,0
ds4.csv,out7_10sec_shift_noise,6,6,3,0,0,3.0,6.0,3.0,4.0,0
ds4.csv,out7_10sec_shift_filt,6,6,3,6,0,3.0,6.0,4.0,2.0,0
ds4.csv,out7_10sec_shift_noise_filt,6,6,3,6,0,3.0,6.0,4.0,3.0,0
ds4.csv,out8_2sec_shift,5,6,1,6,0,3.0,6.0,4.0,7.0,0
ds4.csv,out8_2sec_shift_noise,5,6,1,6,0,3.0,6.0,4.0,7.0,0
ds4.csv,out8_2sec_shift_filt,5,6,1,6,0,3.0,1.0,4.0,1.0,0
ds4.csv,out8_2sec_shift_noise_filt,5,6,1,5,0,0.0,1.0,4.0,3.0,0
ds4.csv,out8_4sec_shift,5,6,1,1,0,3.0,1.0,4.0,2.0,0
ds4.csv,out8_4sec_shift_noise,5,6,1,1,0,3.0,1.0,4.0,2.0,0
ds4.csv,out8_4sec_shift_filt,5,6,1,1,0,1.0,1.0,4.0,0.0,0
ds4.csv,out8_4sec_shift_noise_filt,5,6,1,1,0,2.0,1.0,4.0,6.0,0
ds4.csv,out8_6sec_shift,5,6,0,4,0,1.0,1.0,4.0,6.0,0
ds4.csv,out8_6sec_shift_noise,5,6,0,4,0,1.0,1.0,4.0,6.0,0
ds4.csv,out8_6sec_shift_filt,5,6,0,4,0,1.0,1.0,4.0,6.0,0
ds4.csv,out8_6sec_shift_noise_filt,5,6,0,4,0,1.0,1.0,7.0,6.0,0
ds4.csv,out8_8sec_shift,5,6,0,5,0,1.0,1.0,8.0,8.0,0
ds4.csv,out8_8sec_shift_noise,5,6,0,5,0,2.0,8.0,8.0,4.0,0
ds4.csv,out8_8sec_shift_filt,5,6,0,1,0,8.0,8.0,8.0,4.0,0
ds4.csv,out8_8sec_shift_noise_filt,5,6,0,1,0,7.0,8.0,8.0,3.0,0
ds4.csv,out8_10sec_shift,5,6,1,6,0,10.0,1.0,10.0,10.0,0
ds4.csv,out8_10sec_shift_noise,5,6,1,4,0,1.0,10.0,10.0,0.0,0
